label_path,log_path,sys_sentence,turn_slu,usr_sentence
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'pricerange': {'cheap'}, 'area': {'east'}})",i'm looking for a cheap restaurant in the east part of town
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\log.json,the missing sock is a nice place in the east of town and the prices are cheap,"defaultdict(<class 'set'>, {'area': {'east'}})",address the phone number and post for
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\log.json,The phone number of the missing sock is 01223 812660 and it is on Finders Corner Newmarket Road .,"defaultdict(<class 'set'>, {})",type of food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\log.json,the missing sock is a great restaurant,"defaultdict(<class 'set'>, {'area': {'west'}})",what type of food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222746\log.json,the missing sock serves international food,"defaultdict(<class 'set'>, {})",thank you good bye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'food': {'welsh'}, 'area': {'dontcare'}})",ok i'm looking for a restaurant in any area that serves welsh food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\log.json,I'm sorry but there is no restaurant serving welsh food,"defaultdict(<class 'set'>, {'food': {'vietnamese'}})",how about a vietnamese food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\log.json,I'm sorry but there is no restaurant serving welsh food,"defaultdict(<class 'set'>, {'food': {'vietnamese'}})",how about the vietnamese food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\log.json,thanh binh serves vietnamese food,"defaultdict(<class 'set'>, {})",address and phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130401_194326\log.json,The phone number of thanh binh is 01223 362456 and it is on 17 Magdalene Street City Centre .,"defaultdict(<class 'set'>, {})",thank you good bye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'pricerange': {'cheap'}, 'area': {'north'}})",i'm looking for a cheap restaurant in the north part of town
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\log.json,royal spice is a nice restaurant in the north of town in the cheap price range,"defaultdict(<class 'set'>, {})",address and phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\log.json,"Sure , royal spice is on Victoria Avenue Chesterton","defaultdict(<class 'set'>, {})",phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\log.json,royal spice is a nice restaurant in the north of town in the cheap price range,"defaultdict(<class 'set'>, {})",phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A0\voip-e9b53d6ace-20130324_223300\log.json,The phone number of royal spice is 01733 553355 .,"defaultdict(<class 'set'>, {})",thank you good bye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222642\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222642\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'food': {'korean'}, 'area': {'south'}})",i'm looking for a restaurant in the south part of town serving korean food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222642\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222642\log.json,I'm sorry but there is no korean restaurant in the south of town,"defaultdict(<class 'set'>, {'area': {'centre'}})",pub pasta the centre area
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222642\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222642\log.json,little seoul is a nice place in the centre of town serving tasty korean food,"defaultdict(<class 'set'>, {})",address and phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222642\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A0\voip-e9b53d6ace-20130324_222642\log.json,The phone number of little seoul is 01223 308681 and it is on 108 Regent Street City Centre .,"defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'food': {'turkish'}})",i'm looking for a turkish restaurant
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\log.json,What part of town do you have in mind?,"defaultdict(<class 'set'>, {'area': {'east', 'west', 'dontcare'}})",it doesn't matter
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\log.json,"Would you like something in the cheap , moderate , or expensive price range?","defaultdict(<class 'set'>, {'pricerange': {'dontcare'}})",i don't care
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\log.json,meze bar restaurant serves turkish food,"defaultdict(<class 'set'>, {})",address
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\log.json,meze bar restaurant is a great restaurant,"defaultdict(<class 'set'>, {})",address
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130324_220734\log.json,"Sure , meze bar restaurant is on 196 Mill Road City Centre","defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_190135\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_190135\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'pricerange': {'cheap'}, 'area': {'west'}})",i'm looking for a cheap restaurant in the west part
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_190135\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_190135\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'dontcare'}})",doesn't matter
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_190135\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_190135\log.json,thanh binh is a nice place in the west of town and the prices are cheap,"defaultdict(<class 'set'>, {})",phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_190135\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_190135\log.json,The phone number of thanh binh is 01223 362456 .,"defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'area': {'centre'}, 'pricerange': {'cheap'}, 'name': {'ask'}})",hi i'm looking for a restaurant in the centre that serves for
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'halal'}})",halal food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\log.json,Sorry there is no halal restaurant in the centre of town,"defaultdict(<class 'set'>, {'area': {'east'}})",in
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\log.json,Sorry there is no halal restaurant in the centre of town,"defaultdict(<class 'set'>, {})",how about
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\log.json,gourmet burger kitchen is a nice restaurant in the centre of town serving north american food,"defaultdict(<class 'set'>, {'food': {'spanish'}})",how about spanish food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\log.json,la raza is a nice restaurant in the centre of town serving spanish food,"defaultdict(<class 'set'>, {})",phone number and post code
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-e9b53d6ace-20130324_221520\log.json,"The phone number of la raza is 01223 464550 and its postcode is C.B 2, 3 L.L .","defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {})",
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\log.json,What part of town do you have in mind?,"defaultdict(<class 'set'>, {'area': {'west', 'south', 'dontcare'}})",i'm looking
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\log.json,"Ok , a restaurant in any part of town is that right?","defaultdict(<class 'set'>, {'area': {'dontcare'}})",looking
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'pricerange': {'moderate'}, 'area': {'east'}})",looking for a moderately priced restaurant in the east part of town
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'dontcare'}})",it doesn't matter
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\log.json,rajmahal is a nice place in the east of town and the prices are moderate,"defaultdict(<class 'set'>, {'area': {'east'}})",is there anything else
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\log.json,pizza hut fen ditton is a nice place in the east of town and the prices are moderate,"defaultdict(<class 'set'>, {})",phone number and post code
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-e9b53d6ace-20130401_205843\log.json,"The phone number of pizza hut fen ditton is 01223 323737 and its postcode is C.B 5, 8 W.R .","defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-f4026333dc-20130327_175843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-f4026333dc-20130327_175843\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'food': {'portuguese'}, 'pricerange': {'expensive'}})",i want a expensive restaurant that serves portuguese food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-f4026333dc-20130327_175843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-f4026333dc-20130327_175843\log.json,Sorry there is no portuguese restaurant in the expensive price range,"defaultdict(<class 'set'>, {'food': {'british'}})",how about british food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-f4026333dc-20130327_175843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-f4026333dc-20130327_175843\log.json,graffiti is a great restaurant serving british food and it is in the expensive price range,"defaultdict(<class 'set'>, {})",what is the phone number
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-f4026333dc-20130327_175843\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-f4026333dc-20130327_175843\log.json,The phone number of graffiti is 01223 277977 .,"defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'food': {'welsh'}, 'area': {'east', 'west'}})",can i find a restaurant that serves welsh food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\log.json,"Sorry, I can't hear you","defaultdict(<class 'set'>, {'food': {'asian oriental'}})",how about asian oriental
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\log.json,"Sorry, I can't hear you","defaultdict(<class 'set'>, {'food': {'welsh', 'asian oriental'}})",asian oriental food
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\log.json,yippee noodle bar serves asian oriental food,"defaultdict(<class 'set'>, {'name': {'venue'}})",can i get the phone number and area
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\log.json,The phone number of yippee noodle bar is 01223 518111 .,"defaultdict(<class 'set'>, {'area': {'west'}})",what is the area
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S1A1\voip-f4026333dc-20130327_180235\log.json,yippee noodle bar is a nice place in the centre of town,"defaultdict(<class 'set'>, {})",thank you goodbye
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\log.json,"Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?","defaultdict(<class 'set'>, {'area': {'east'}})",i need a restaurant food bar
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\log.json,"Would you like something in the cheap , moderate , or expensive price range?","defaultdict(<class 'set'>, {'pricerange': {'cheap'}})",cheap
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\log.json,What kind of food would you like?,"defaultdict(<class 'set'>, {'food': {'afghan', 'african'}})",afghan
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\log.json,Sorry there is no afghan restaurant in the cheap price range,"defaultdict(<class 'set'>, {'pricerange': {'dontcare'}})",i don't care about price
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\log.json,I am sorry but there is no afghan restaurant that matches your request,"defaultdict(<class 'set'>, {})",restaurant
D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\label.json,D:\pycharm\PtrNet_SLU\data\DSTC2\data\Mar13_S0A1\voip-2b66f60368-20130326_203353\log.json,I am sorry but there is no afghan restaurant that matches your request,"defaultdict(<class 'set'>, {'food': {'european', 'modern european'}})",i need a restaurant serving modern european
